ID,label,tanggal,judul,narasi,nama file gambar
4081,1,25/01/2019,orang Cina punya KTP Cilacap atas nama Karsono,"Ini kejadian di PLN PLTU Cilacap Bunton Adipala, orang Cina tidak bisa berbahasa Indonesia apalagi bahasa jawa Banyumasan tp punya KTP Cilacap atas nama Karsono, payah kie Camat dan Bupatine
Kalau bener2 terjadi??????",4081.png
684020,1,25/01/2019,Imbas ketidaksetaraan kesejahteraan gaji pekerja lokal dan TKA,"Imbas dari ketidaksetaraan kesejahteraan gaji pekerja lokal dan TKA
Demo para pekerja lokal PT IMIP morowali sulteng
Semoga mas @prabowodan bang @sandiunobisa mensejahterakan para pekerja lokal

#SelamatDatangIndonesiaMenang",684020.png
454645,0,25/01/2019,Klarifikasi BKN Terkait Surat Optimalisasi Pemenuhan Kebutuhan PNS oleh BKN,"Kepala Biro Humas BKN Mohammad Ridwan menegaskan, pihaknya tidak pernah mengeluarkan surat Surat Optimalisasi Pemenuhan Kebutuhan PNS oleh BKN.",454645.png
266223,1,26/01/2019,"Jokowi Bilang PKI Tidak Bersalah, apalagi Mengancam","Presiden Joko Widodo menilai bukan komunisme, komunis tidak pernah salah menurut sejarah aslinya justru mereka korban, justru radikalisme dan faham garis keras yang menjadi ancaman terbesar buat dasar negara",266223.png
167915,1,28/01/2019,Keluarga Gusdur mendukung penuh calon President 01,Keluarga Gusdur mendukung penuh calon President 01,167915.png
217069,1,28/01/2019,Jokowi akan Bekerja Sama dengan Beberapa Bank Menggunakan Dana Nasabah untuk Proyek Besar,"Assallamuallaikum .. Sampaikan Ke Rekan Tgl 29-2 Februari Saya Harap Tarik Semua Dana Yang Anda & Keluarga Miliki Yang Tersimpan Di BCA , BNI & MANDIRI Agar Dana Kalian Tidak Di Pakai Pada Rencana Mendatang ! Karna Jokowi & Bank Bank Tersebut Bekerja Sama Untuk Proyek Besar !",217069.png
380904,1,28/01/2019,"Rizal Ramli : RI Berhutang Lagi Yield 11,625%, 4 Maret 2019","Indonesia ngutang lagi $2M yield 11,625%, 4 Maret 2019. Yield tertinggi! Vietnam hanya yield 5%. Rp kuat didukung oleh peningkatan pinjaman dgn bunga super tinggi !! Kreditor pesta pora, rakyat semakin terbenani. Menkeu semakin ngawur.
International bonds : Indonesia,",380904.jpg
520168,1,29/01/2019,Menari diatas penderitaan rakyat,"Sadis
Tak berprikemanusiaan..
Menari diatas penderitaan rakyat..

Hellow",520168.png
298974,1,30/01/2019,Poster Habib Rizieq Shihab Tarik Dukungan Terhadap Prabowo,"Seruan Habib Rizieq kepada umat muslim se-Indonesia untuk segera mencabut dukungan kepada Prabowo-Sandi, karena bersedia menerima dukungan dari PKI! #CakIminMenangkanJokowi",298974.png
356315,1,30/01/2019,Pesan Berantai Lazada Grand Prize Hadiah Ratusan Juta Rupiah,LAZADA GRANDPRIZE !!! Selamat Anda t`pilih Pemenang Jutawan LAZADA Rp.175jt NO.ID (KBR99D7) Info Kunjungi di : www.infogebyarlazada.blogspot.com,356315.jpg
503775,1,30/01/2019,JOKOWI JADI ORANG TERKAYA NOMOR 18 DI ASIA,"Daftar orang terkaya di Asia,JOKOWI MILYADER USD NO:18 melampaui kekayaan EKA CIPTA WIJAYA.",503775.png
520160,1,30/01/2019,DITEMUKAN MAYAT MENGAMBANG DI DUDUKSAMPEYAN GRESIK,Telah di temukan mayat di kc duduk,520160.jpg
536542,1,30/01/2019,PSI Buat dan Pasang Spanduk yang Bertuliskan Hargai Hak - Hak LGBT,Camat Tebet & Warga menurunkan Spanduk propaganda LGBT yang dipasang oleh PSI,536542.png
110555,1,31/01/2019,Adanya Teroris di Minut Sulawesi Utara,"Info di Desa Klabat terkini terjadi kekacauan.

Kepada seluruh Ormas adat Minahasa dan Tou Minahasa di harapkan kehadirannya sekarang juga di Desa klabat terkini kedatangan orang orang tanpa identitas (ktp) dan tanpa surat jalan dari dorang pe asal dan ketika di tanya oleh kuntua cuma ja tatawa akang,dorang yang ingin membuat keonaran di tana Minahasa.",110555.png
364506,1,31/01/2019,Prabowo Shalat Jumat Di Mana? Kami Sudah Keliling Masjid Tapi Tak Ketemu,"Maaf saya cuma ingin tahu, di mana. Tapi selama ini pendukungnya tak mampu memberikan jawaban. Tanggung jawab ijtima ulama mana?",364506.png
946127,1,01/02/2019,Salam  dari MAHER ZAIN,Saudara saudara muslim di belahan dunia arab sangat memantau pilpres tahun ini berharap menghasilkan pemimpin yg membawa bangkitnya dunia islam.,946127.png
208844,1,02/02/2019,mengintimidasi ASN bawahannya,"Menteri ini memalukan.
@rudiantara_id
telah dgn cara vulgar mengintimidasi ASN bawahannya krn memilih no 2. Ini penindasan, pemaksaan dlm demokrasi yg seharusnya bebas. Juga kampanye yg dilakukan saat tdk cuti.

INI PIDANA PEMILU ancamannya 3 tahun kurungan.",208844.png
217035,1,02/02/2019,berSATU untuk nomor SATU,Iwan Fals dan kawan kawan mengajak seluruh masyarakat yang mencintai Indonesia berSATU untuk nomor SATU..Iwan Fals sudah dukung Jokowi.. Bagaimana dengan kamu?.. Tentu dong. nomor 1 pasti kualitas bagus Kalo 2 berarti barang kawe-an,217035.png
339912,1,02/02/2019,udang jadi tersangka,"Alhirnya udang jadi tersangka kali ini
Ini hebat bukam kalenh2.",339912.png
856014,1,02/02/2019,Polisi mulai intimidasi warga *InfoAkurat,Bocoran survei internal TKN posisi jaenuddin sdh tertinggal 4% dari Prabowo. Polisi mulai intimidasi warga *InfoAkurat,856014.png
20424,1,03/02/2019,paham politik gak sih pak?,"Aduh pak, bukan kelemahannya pak Jokowi itu,
anda yang gak mudeng, justru itu yang bikin anda dan kampret makin terlihat bodoh,
paham politik gak sih pak?",20424.png
806853,1,03/02/2019,Ini buktinya Prabowo bersama cucu PKI,Ini buktinya Prabowo bersama cucu PKI,806853.png
249797,1,04/02/2019,"Stroke Kambuh, Prabowo Batal Orasi Politik di Acara Fraksi PKS","Stroke Kambuh, Prabowo Batal Orasi Politik di Acara Fraksi PKS",249797.png
602051,1,04/02/2019,Diduga Dibangun Pakai Material Kw 3 dari China,Dampak ambruknya infrastruktur Jokowi ini merusak citra Jokowi karena dianggap terlalu ambisius. Kasus ambruknya infrastruktur Jokowi ini sudah menewaskan 11 orang dan melukai 22 orang lainnya. Hingga kini belum ada satu pun dari 16 kasus ambruknya infrastruktur Jokowi itu yang dilimpahkan ke Kejaksaan,602051.jpg
430009,2,05/02/2019,Es Krim Magnum Mengandung Babi,Kiriman dr pa2 beberapa makanan dan minuman yg tdk boleh dikonsumsi,430009.png
577475,2,05/02/2019,Maimon Herawati : TOLAK RUU Pro Zina,"AWAS RUU Pro Zina akan disahkan!! BACA dan renungi. RUU Penghapusan Kekerasan Seksual ini berpandangan pengontrol tubuh perempuan adalah perempuan. Perempuan bebas dari kekerasan seksual. Ide bahwa perempuan harus diberikan kekuatan hukum untuk melindungi dirinya, ini benar dan sangat bagus.",577475.png
110521,1,05/02/2019,wiranto akan melakukan kecurangan terhadap peghitungan suara,"Nah lo..!!para petinggi HANURA PUSAT bicara blak2 kan..
Sepak terjang wiranto.
seorang wiranto udah jelas niat wiranto akan melakukan kecurangan terhadap peghitungan suarayg bongkar ini pimpinan partai hanura sendiri",110521.png
356282,1,05/02/2019,Alasan Din Syamsuddin Mundur Dari Utusan Khusus Presiden,"#SobatWaras dan #PorosAkalSehat.
Satu2nya jalan menghentikan kebohongan dan janji2 palsu pak Jokowi adalah Pastikan Tanggal 17 April 2019, tidak memilihnya! Dan kawal/pastikan #2019PrabowoPresidenRI

Dan narasi pada gambar :",356282.png
782273,1,05/02/2019,Imigran China di Jakarta Dipulangkan Anies Baswedan ke Negara Asalnya,"Imigran Asal China Yang Ada di Jakarta Dipulangkan Oleh Anies Baswedan ke Negara Asalnya
reaksirakyat1",782273.png
872385,1,05/02/2019,Skema Kewaspadaan Umat : Ahok Diangkat Menjadi Wakil Presiden Lalu Menjadi Presiden.,"Skema kewaspadaan umat. 
Jangan bodoh hidup di dunia. Mereka berstrategi, mengapa kita tidak? Islam pakar strategi politik, karna politik dalam istilah arab adalah siyasah, bersiasat, berstrategi",872385.png
20401,1,06/02/2019,CNN Indonesia Buat Berita Berjudul SERTIFIKAT GANDA KERJA REZIM JOKOWI,"CNN INDONESIA

SERTIFIKAT GANDA KERJA REZIM JOKOWI
10 November 2018",20401.png
69547,1,06/02/2019,KENAPA RAKYAT TAK BERONTAK,KENAPA RAKYAT TAK BERONTAK ??! ,69547.png
257965,1,06/02/2019,Postingan Facebook Tutut Soeharto yang Menyindir Jokowi Tentang Pembangunan Jalan Tol,"Dik Joko Widodo masih kuliah aja.
Sy sudah bangun tol bersama Hutama Karya.
Jd klo sekarang nerusin tol yg ada itu hanya penambahan..
Jangan merasa bpk pembangunan dik jokowi.
Krna bapak pembnguann masih melekat dihati rakyat adalah almarhum HM SOEHARTO. Bkn yg lain..
Ayo bersatu kmbali dukung no 2. PRABOWO SANDI,",257965.jpg
331698,1,06/02/2019,Undangan Acara Dukungan HMI-KAHMI Untuk Jokowi,"Deklarasi dukungan KAHMI  HMI

#2019PemilihCerdas

#jokowi2Periode",331698.jpg
61343,1,07/02/2019,Foto Spanduk KAMI OPTIMIS PAK JOKOWI TAK AKAN BOHONG DAN INGKAR JANJI LAGI,Auto NGAKAK!,61343.jpg
274334,1,07/02/2019,"Tangkapan Layar Artikel Web KPU Diretas, Temuan Mengejutan!! Jokowi Angkat Isu PKI","Ramai-ramai website KPU diretas akun oposisi (
@opposite6890
)
Bener ga ya ini? yg bersangkutan sih udah bilang bukan dia, tapi kita ga bisalah kita percaya gitu aja sama kubu mereka.",274334.png
20370,2,08/02/2019,Bahaya Semut/Kutu Jepang utk DIABETES.,"INFO : Bahaya Semut/Kutu Jepang utk DIABETES.
Ada sahabat sy (ibu2) di Magelang pengidap Diabetes, kmd dia konsumsi Semut/Kutu Jepang yg katanya bisa mengobati Diabetes, mungkin benar karena Semut itu mengeluarkan insulin.
Tapi hanya dalam waktu SATU TAHUN mengkonsumsi Semut/Kutu Jepang itu, ternyata ususnya terkena bakteri dan rusak, sehingga harus dipotong ususnya.",20370.png
118683,2,08/02/2019,"1 minggu kedepan padang hati hati dan waspada gempa 7,6 SR","1 minggu kedepan padang hati hati dan waspada gempa 7,6 SR di dasar laut siberut di kedalaman 10 Km di bawah dasar laut mentawai",118683.png
470925,1,08/02/2019,Bocoran Informasi Penting Valid Pola Kecurangan Sistem Penghitungan Suara KPU Dengan Modus Nomor 01 dan 02,"BOCOR, BOCOR, BOCOR !!

MEREKA SUDAH PERSIAPKAN AKAN KEMENANGAN KORUF MESKI DENGAN KECURANGAN",470925.jpg
741271,1,08/02/2019,Pembuatan SIM Tanpa Tes pada 29 Februari 2019,"Info Pembuatan SIM Kolektif
Kabar gembira buat teman-teman yang belum memiliki Surat Izin Mengemudi (SIM).
Akan diadakan pembuatan SIM secara Kolektif hanya datang, lalu foto, dan tanpa tes.",741271.png
642971,0,08/02/2019,Klarifikasi Ridwan Kamil Terkait Tudingan Bermain Dua Kaki,BEREDAR FOTO dengan gesture finger heart ala korea dengan pesan mengadu domba seperti itu,642971.png
151431,2,09/02/2019,Memasak Popcorn Dengan Ponsel,"Trik memasak Popcorn dengan Ponsel!
Tahukah Anda bahwa radiasi Ponsel sangat berbahaya?
Tekan Call pada Ponsel Anda ke sembarang Nomor lalu letakkan berdekatan dengan Jagung yang masih mentah, lihat apa yang terjadi.. Jagung akan matang dan menjadi Popcorn akibat radiasi ponsel itu.
Silahkan coba di rumah Anda!",151431.png
159609,1,09/02/2019,Tentara merah RRC di pluit jkt,"Tentara merah RRC di pluit jkt , Bahaya melanda Negri ku",159609.png
503679,1,09/02/2019,Terakhir yang diketahui adalah terhadap Sam Lokon anggota KNPB,Ternyata penggunaan ular untuk interogasi orang Papua yang ditangkap cukup marak. Terakhir yang diketahui adalah terhadap Sam Lokon anggota KNPB. Video ini kabarnya di Wamena.,503679.png
561030,1,09/02/2019,Tidak ada hadiah sepeda buat mu nak,Tidak ada hadiah sepeda buat mu nak,561030.png
708483,1,09/02/2019,Ustaz Abdul Somad Mengacungkan Jari 1 Mendukung Jokowi,"Setelah beredar vedio klarifikasi sikap netral UAS beberapa hari lalu,

Ternyata UAS sdh pasti memberikan hak politiknya sebagai warga Negara.

Terima Kasih UAS.

#TetapJokowi",708483.jpg
397192,0,09/02/2019,Pembangunan Jembatan Gantung Sikundo,Berikut beberapa foto liputan kawan2 yg liputan dilapangan demikian pak Plt @niriansyah smg semuanya jd terang benderang. Terima kasih. Saya Misdarul Ihsan. Kepala Biro iNews TV Aceh,397192.png
315261,1,10/02/2019,Pawai penyambutan Pak Prabowo di Bandung,"Pawai penyambutan Pak Prabowo di Bandung, tdk ada satu media pun yg menyiarkan.",315261.png
790398,1,10/02/2019,Ellen DeGeneres Bagi-Bagi Hadiah Valentine di Facebook,"I will choose people randomly on Facebook everyone who * shares * will receive gift cards, cash, and big winners can win cars & homes Share now dont miss !!! We watch
Until the weekend !!! I will choose 500 lucky people. $ 50,000,000;- each only follows instructions. ",790398.png
880509,1,11/02/2019,Kaesang Kenakan Kaus Oblong Hitam Berlogo Palu Arit,"Anak siapakah ini? bebas gunakan T Shirt dan logo palu arit, kira bakal dipenjara gak ya?",880509.png
921457,2,12/02/2019,Tulisan Ridwan Kamil : NIAT BUSUK KUBU SEBELAH SEJAK 2014,NIAT BUSUK KUBU SEBELAH SEJAK 2014,921457.png
36731,1,12/02/2019,Foto Gajah Menolong Anak Singa Dengan Belalainya.,"Seekor singa melintasi sabana bersama anak nya. Krn panas terik , anaknya nyaris tdk bisa berjalan. ",36731.png
839540,1,12/02/2019,SMS Dukungan Buat Jokowi di Pilpres 2019,"MUI mengajak semua ummat bersatu mendukung Jokowi pada pilpres 2019,",839540.jpg
864114,1,12/02/2019,PENANKAPAN TERDUGA TERORIS DI WILAYAH DESA RUMAH TIGA,"Sebuah pemberitaan yang diberi judul Densus 88 Ciduk Satu Orang Teroris Di Desa Rumah Tiga, Warga Kaget",864114.png
969580,1,12/02/2019,TERJADI AKSI BEGAL DI WILAYAH LIMUNJAN BERAU,Waspada cuy di berau udh ada begal tdi mlm ada yg di begal di limunjan hati hati kawan kawan klw ketmu begal kita kroyok barengan bro,969580.jpg
601977,0,12/02/2019,KLARIFIKASI PETANI KULONPROGO YANG SEMPROT MATI LAHAN CABAI,"Memang ada pemakaian semacam herbisida, tetapi itu saya lakukan semata mata untuk menghemat ongkos tenaga kerja. Jadi bukan karena saya dan para petani disini putus asa dengan harga murah, tapi skema pola tanamnya memang harus beralih dengan komuditas lain",601977.png
716656,1,13/02/2019,telah disahkan UUD LGBT,Innalilahi wa Inna ilaihi Rajiun LGBT telah disahkan UUD LGBT. ternyata PPP & PKB ikut mendukung,716656.png
634728,0,14/02/2019,Penjelasan Terkait Informasi Mobil Berstiker Prabowo-Sandi Tidak Boleh Masuk Kebun Raya Bogor,Beredar Broadscast via WhatsApp >>> Mobil yg ada stiker Prabowo / 02 Tidak diperbolehkan masuk Kebun raya Bogor Benar atau Hoax ? cc @jabarsaberhoaks @TurnBackHoax,634728.png
659292,2,15/02/2019,"TERIAK JOKOWI DUA PERIODE, LELAKI INI DIHAJAR WARGA, BONYOK DEHHH...","CEBONG GAK TAU SIKON
Sudah tau rakyat kesulitan antri buat beli gas
Eeeeeee, si cebong malah promosi teriak2 Jokowi dua periode
Dan belum 1 menit teriak-teriak, tiba2 mukanya si cebong sdh bonyok deeehhh. #RAKYAT_TIDAK_BUTUH_JANJI",659292.png
700257,1,15/02/2019,Santriwati ponpes Al-Fattah Temboro dukung Prabowo - Sandi,"Heboh !!! Parah !!! Gawat !!!
Santriwati dari ponpes Al-Fattah, desa Temboro, kec. Karas, Magetan, Jatim ..
Semua dukung Prabowo  Sandi.
Karena Prabowo  Sandi ga pernah punya rencana untuk menutup pesantren dan menghilangkan pelajaran agama dari sekolah.
Allahu akbar !!!!",700257.png
880478,1,15/02/2019,Detik.com Beritakan Ketua Umum PSI Nyatakan Siap Menjadi Menteri Kabinet Kerja Jokowi,Jika mukidi menang si Sontoloyo ini cocoknya jadi menteri LGBT alias pemberdayaan laki2 rasa wanita dan wanita rasa laki2 haha,880478.png
978782,1,15/02/2019,Tilang CCTV Depok Akan Diterapkan,"Yang melintas dijalanan KOTA DEPOK:

Besok ada uji coba tilang e-CCTV.

Berikut daftar Jl yang akan diuji coba antara lain:",978782.jpg
44891,2,16/02/2019,Ahok Gantikan Maruf Amin?,Ahok Gantikan Maruf Amin?,44891.png
266076,2,16/02/2019,Kuaci Direbus dengan Tulang Babi,"CnP
sila viral kan pd ummah..
kuaci ni pernah famous tahun 1996 dulu, masa sy dok mkn (time reja) director sy cina mualaf tegoq dia kata (sambil tunjuk bahasa cina kt belakang bungkusan tu) kuaci ni direbus bersama tulang babi",266076.png
372572,1,16/02/2019,Video Habib Rizieq Joged Bersama Penari Perut.,Pantes aja dia ga mao pulang2,372572.png
470864,1,16/02/2019,"Alinka Humaira Nurhanzah, cucunya ibu Hj. Kesah barusan di culik","maaf ganggu bisa dishare tmn2 yg domisili di jkt.
PERHATIAN",470864.png
921428,1,16/02/2019,Hari ini terjadi di Malaka-Malaysia,"Hari ini terjadi di Malaka-Malaysia, Anak kecil didalam mobil main hp, Orang tua diluar isi bensin mobil. Tolong sebarkan ke semua teman dan saudaranya. SANGAT PENTING karna kita semua sering kurang perhatiin main hp didalam mobil ataupun luar mobil waktu isi BENSIN",921428.png
151373,1,17/02/2019,"Waspada, indikasi nyata PKI mulai bangkit","Info & Mohon Kroscek ke yg ada akses ke TKP! ??

Dan Waspada, indikasi nyata PKI mulai bangkit..",151373.png
954192,2,18/02/2019,32 rekening milik Presiden Joko Widodo dan Istrinya di 20 bank luar negeri,Faizal Assegaf: Kami memiliki bukti 32 rekening milik Presiden Joko Widodo dan Istrinya di 20 bank luar negeri,954192.png
773969,1,18/02/2019,Penularan Difteri Dari Bumbu Cabai Kering yang Terkena Air Seni Tikus,"Dki Jakarta, Jabar. Ada 600 yang kena. RS penuh dg kondisi anak2 Difteri. 38 sdh meninggal. Jadi memang kejadian luarbiasa. Dinkes DKI Jakarta mengadakan imunisasi masal sd 11 Des. Usia 1 sd 19 tahun",773969.jpg
405325,1,19/02/2019,Terdapat obat bius di daun teh Tiek Kwan Im,Cek tangkapan layar,405325.png
560973,0,19/02/2019,Penjelasan terkait Pernyataan Prabowo soal Impor Air di Debat Capres,Wkwkwkgaes ada yg tahu gak sejak kapan yahhh kita impor air ??!! Helloowwww.yang bener aja wo kalau ngomong. Welehweleh dasar kang hoax!! Airrr mana airrr!! #DebatPintarJokowi #DebatMantulJokowi#prabowongaco,560973.png
184140,2,20/02/2019,ALAT BANTU PAK DE CANGGIH,"Alat bantu pak de canggih banget ya,,,kerenn",184140.png
700232,1,20/02/2019,Prabowo Gunakan Kacamata Google Glass untuk Contek Jawaban di Debat Pilpres Kedua,"Tercyduk Prabowo menggunakan kacamata canggih Google Glass terbaru yg bisa nyontek jawaban. Perhatikan tangan dan tatapan matanya. Tapi sayang dalam kacamata canggih tersebut tidak dilengkapi dg kaca minus sehingga membuat Prabowo kesulitan melihat dan membaca jawabannya. Jadi ngawur dah jawabannya,",700232.png
12104,1,21/02/2019,Tiket Promo Kereta Api Hut BUMN 21,"jalan2 naik kereta yuuuuk
 
 Hayo jalan2 Tiket KA Promo",12104.jpg
298822,1,22/02/2019,whatsapp akan mengumpulkan dana setiap kali gambar dibagikan,"Bayi ini lahir dlm keadaan buta dan perlu $200,000 untuk perawatannya smp dia bisa melihat kembali. Anda tidak perlu mendonasi satu senpun, tp pihak whatsapp akan mengumpulkan dana setiap kali gambr ini dibagikan.
 Silahkan bagikan",298822.png
53060,2,23/02/2019,Rakyat Cina Sudah Mendatangi KPU Surabaya untuk Daftar Sebagai DPT Pemilu,"Mereka Sudah Mulai Beraksi Datangi KPU Boooooss..
 Foto Ini Diambil Di Gedung KPU Daerah Surabaya Jawa Timur.
 Tampak Rakyat China Sudah Mendatangi KPU Untuk Daftar Sebagai DPT Pemilu.",53060.png
77631,2,23/02/2019,Munir Dibunuh Setelah Menyatakan Prabowo Tidak Bersalah,Munir tewas terbunuh satu bulan setelah wawancara di stasiun televisi swasta itu terjadi;,77631.png
36677,1,23/02/2019,SBY suruh coblos nomor 01 @Jokowi Amin,"Waduh pak SBY kok gitu sih, suruh coblos nomor 01 @Jokowi Amin.
 
 Kasihan kan pak, ada yang akan punah.
 
 #OrangBaikPilihJokowi
 
 #JokowiLagi
 
 #01_IndonesiaMaju.",36677.png
405308,1,23/02/2019,Foto Suntingan Jokowi,Cek tangkapan layar.,405308.png
913203,2,24/02/2019,Maruf Amin Sebut Memilih Jokowi dengan Dirinya Sama Saja Sudah Mengantongi Tiket Surga,"Jarang OL gue jd ketinggalan info.
 Baru tau gue bahwa kunci syurga sekarang udah berpindah tangan dulu sama farhat sekarang ada di tangan mbah yai dan kang jae.
 #Pengen ketawa atut kualat.:blush::blush:
 #UninstallJokowi
 #AprilPrabowoPresiden, posting akun Facebook Ranya Alfarizi",913203.png
470832,1,24/02/2019,Imamnya 2 diatas panggung,"Ini fiqih model baru. Imamnya 2 diatas panggung. Makmumnya dibawah. Trus sy tanya knp imamnya 2, kata mas alif, krn kl 1 artinya jokowi",470832.png
749370,1,24/02/2019,HANYA DI TV MNC GRUP ADZAN MAGHRIB DIGANTI IKLAN,"BELUM MENANG SDH MENGHILANGKAN ADZAN KALO SDH MENANG MENGHILANGKAN ISLAM ? *BUANG CHANEL MMC DARI TV ANDA* yang masih nyandu chanel ini mayoritas muslim yang buta Politik. Padahal kalau ummat islam mau bersatu ngikut kata ulama dalam menyaring chanel TV, mereka akan tunduk dan bisa di atur, tapi berhubung ummat belum bersatu, merekalah yang mengatur tontonan kita semau2 mereka. Tinggalkah anak cucu kita ngikut mereka, ingat pola fikir manusia tergantung dari apa sering dia lihat dan dengar",749370.png
