Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
6/27/2018,@kabarsumbawa,kabarsumbawa.com,Bupati Tinjau Langsung Pelaksanaan Pilkada NTB  lewat @@kabarsumbawa,1.01198E+18,https://www.kabarsumbawa.com/2018/06/27/bupati-tinjau-langsung-pelaksanaan-pilkada-ntb,,,0,1,Twitter for Android,514,637,1,,1/11/2014,"sumbawa besar, NTB",berita online masyarakat pulau sumbawa | Akun twiter resmi http://kabarsumbawa.com | Jl. Dr. Cipto No.9 Sumbawa Besar,http://www.kabarsumbawa.com/,,View
6/27/2018,@wahyonokuP,BAHASA PUTIH,"Selamat buat warga Sumut58 yg sudah menentukan pilihannya di pilkada 2018, heran NGK KAPOK-KAPOK..?? RT @micbudiarso: Anjing-anjing saracen > @RestyCayah @MbahUyok @yusejahtera @Ndon08Back @ronavioleta @maspiyuuu < bersorak Pak Djarot kalah di Sumut. Pak Djarot telah menunjukkan sportifitas dan kejujuran ikuti pilkada. Beda sama Eramas, gk ngerti apa2 soal pemerintahan. Cuih! @BamsBulaksumur",1.01198E+18,https://twitter.com/micbudiarso/status/1011925488896393216,https://pbs.twimg.com/media/DgsU3iUUcAAAbw7.jpg,,0,1,Twitter for Android,3717,1959,5,,1/31/2014,Surabaya indonesia,"Honesty is the best policy, Independen Non Parpol! Membela Bhinneka Tunggal Ika & NKRI dengan Bahasa Putih!",,,View
6/27/2018,@mbahratuinaba,mbah  ratu,Sambil Melihat Hitung Cepat Pilkada Serentak Indonesia 2018 lihat juga Siaran Pertandingan Sepak Bola Piala Dunia 2018 Rusia KOREA SELATAN VS GERMANY LIVE DI,1.01198E+18,http://www.mbahratu.com,https://pbs.twimg.com/media/DgtERb2VQAUFJH3.jpg,,2,4,Twitter for Android,349,3470,0,,7/27/2017,Indonesia,"Media Being freedom motivates all our partners Being Creators who create world-class human beings with pluralistic characters,& Makrifat experts.",http://www.mbahratu.com,,View
6/27/2018,@PriyaJihad,Priya Jihad ⚡,Loh kok bisa? RC Harus dikawal nih.,1.01198E+18,http://www.nusanews.id/2018/06/loh-quick-count-lkpi-pilkada-jabar.html,,,0,0,Twitter for Android,75,130,1,,11/7/2016,,"Kau bela agamamu dg tenagamu, Allah akan bela dirimu dg kuasaNya",,,View
6/27/2018,@rmolco,RMOL.CO,Tiga Faktor Pendongkrak Suara Asyik #KlikRMOL #pilkada,1.01198E+18,http://nusantara.rmol.co/read/2018/06/27/345424/Tiga-Faktor-Pendongkrak-Suara-Asyik-,,,7,6,RMOL,32983,305,117,✅,12/4/2012,Indonesia,"Akun resmi Kantor Berita Politik Rakyat Merdeka Online (http://RMOL.CO), didedikasikan untuk Indonesia Raya.",http://www.rmol.co,,View
6/27/2018,@audhinafh,Audhina Nur Afifah,"Another alumni ITB yg menang Pilkada 2018. Mari lihat pergerakan IA setelah ini 🙃 RT @kompascom: Bima Arya: Selamat Kang Emil, Insya Allah Jadi Mitra ke Depannya",1.01198E+18,"https://twitter.com/kompascom/status/1011976954906488840
http://megapolitan.kompas.com/read/2018/06/27/21124251/bima-arya-selamat-kang-emil-insya-allah-jadi-",,,0,0,Twitter Lite,1802,895,7,,4/9/2009,Bdg,"A half artist, half engineer and a museumaniacs. I don't like my words sugar-coated, they tasted more like dark chocolate: unsweetened, plain, but honest.",,,View
6/27/2018,@emerson_yuntho,Buya Eson,Selamat buat PKS dan @Gerindra yang calonnya mayoritas menang di Pilkada Serentak 2018!,1.01198E+18,,,,2,14,Twitter for Android,39707,1127,97,,6/15/2010,Bumi Bulat,Orang Biasa. Susah Lihat Koruptor Senang. Pendapat pribadi tidak mewakili lembaga dan tidak untuk diberitakan. Dilarang mengutip tanpa izin,,,View
6/27/2018,@ku_anton,Anton Kurniawan,"Quick Count Pilkada Makassar, Kotak Kosong Unggul atas Calon Tunggal",1.01198E+18,http://regional.kompas.com/read/2018/06/27/16090451/quick-count-pilkada-makassar-kotak-kosong-unggul-atas-calon-tunggal?utm_source=Twitter&utm_medium=Refferal&utm_campaign=PlacementBawahJudul,,,0,0,Twitter for Android,211,88,0,,8/8/2010,Disampingmu,Allahu Rabbi | Muhammadun Nabiyyi | Al-Islamu Dini | Al-Qur'an Imami | Al-Ka'batu Qiblati | Al-Muslimun Wal-Muslimat Ikhwani,http://bit.ly/2we36Zt,,View
6/27/2018,@maqbulhalim,MH Maqbul Halim,"""Saya kira itu tamparan, bagaimana kita lawan kotak kosong, kotak kosong yang lebih menang. Tetapi di sini lah hikmahnya proses pembelajar politik yang baik untuk kita,"" kata Surya. ⁦@tribuntimur⁩",1.01198E+18,http://www.tribunnews.com/nasional/2018/06/27/kotak-kosong-unggul-di-pilkada-kota-makassar-surya-paloh-itu-tamparan-bagi-kita,,,0,4,Twitter for iPhone,2756,173,1,,2/19/2010,Makassar,My self -- Internisti - La Beneamata 08164398184 DPD Partai Golkar Sulsel - KOSMIK - Unhas - ICMI - LSKP - Kosgoro-57.,http://maqbulhalim.blogspot.com,,View
6/27/2018,@liputan6dotcom,Liputan6.com,3 Daerah Ini Gagal Gelar Pilkada Serentak 2018,1.01198E+18,http://dlvr.it/QYhjgC,,,2,4,dlvr.it,3379813,748,4767,✅,6/16/2009,Jakarta Indonesia,Download Apps http://Liputan6.com di sini http://bit.ly/Lip6Apps Contact us: socialmedia@liputan6.com,http://www.liputan6.com,,View
6/27/2018,@ciparay_biz,Seputar Ciparay,"Pantau Pilkada Serentak 2018, Pejabat Turun ke Daerah, Jokowi Berdiam di Istana Bogor",1.01198E+18,http://dlvr.it/QYhjfk,https://pbs.twimg.com/media/DgtD31uVAAEdBQ7.jpg,,0,0,dlvr.it,65,44,1,,1/29/2016,Ciparay Kab. Bandung,nu butuh email ema tah : nyi.jompong[@].gmail.com,,,View
6/27/2018,@mikailzidane,mikail zidane hamza,"Pengakuan yg jujur dari loser, arahnya sudah terditeksi dari awal, tujuannya jelas mrk beruoaya dengan segala taktik supaya Asyik tidak menang. Dari hasil keseluruhan pilkada 2018, indikasi 2019 80% masyarakat Indonesia menghendaki pergantian Jokowi sebagai presiden RT @RestyCayah: Nahkan buka kartu dia . Kawal Hitung Manual Cc @PKSejahtera @Gerindra",1.01198E+18,"https://twitter.com/restycayah/status/1011972213602480131
https://twitter.com/yusejahtera/status/1011967491398983681",,,0,0,Twitter for iPad,168,92,0,,6/16/2010,kalimantan,"positive, love diversity & against hypocrisy",,,View
6/27/2018,@fotodigitech,@FOTODIGITECH,49 Cabang BNI Syariah Tetap Beroperasi Saat Libur Pilkada 2018,1.01198E+18,http://dlvr.it/QYhjb6,https://pbs.twimg.com/media/DgtD14-UYAIbxiz.jpg,,0,0,dlvr.it,3312,874,4,,3/22/2013,Jakarta Indonesia,http://www.JakartaForum.co.id Biskom Magazine PressContact: redaksi.jakartaforum@gmail.com,,,View
6/27/2018,@JiroMedia,JiroMedia,"Quick Count Pilkada Makassar, Kotak Kosong Unggul atas Calon Tunggal:  -Berdasarkan perhitungan cepat (quick count) beberapa lembaga survei pada pemilihan wali kota dan wakil wali kota Makassar, calon tunggal Munafri Arifuddin-Andi…",1.01198E+18,"http://Jiromedia.com
http://dlvr.it/QYhjSx",https://pbs.twimg.com/media/DgtDy5dVAAE_gOs.jpg,,0,0,dlvr.it,328,1225,0,,12/5/2016,,Portal Berita Nasional dan Internasional,http://jiromedia.com,,View
6/27/2018,@susilo,Mohamad Susilo,"Hasil #quickcount Pilkada 2018, siapa yang unggul di Jawa, Bali, dan Sumatera? Laporan langsung @BBCIndonesia:",1.01198E+18,http://www.bbc.com/indonesia/live/indonesia-44623870,,,0,0,Twitter Web Client,1770,719,41,✅,12/28/2007,"London, England",London based journalist @BBC @BBCIndonesia. Editor @BBCAcademy Indonesian language. Views mine not the BBC's. RTs are not endorsements. Instagram: susilo,http://www.bbc.com/indonesia,,View
6/27/2018,@anonLokal,ⓛⓞⓚⓐⓛ,Loh! Quick Count Ikpi Pilkada Jabar: Pemenangnya Bukan Kang Emil,1.01198E+18,http://www.nusanews.id/2018/06/loh-quick-count-lkpi-pilkada-jabar.html,,,3,8,Twitter for Android,2792,188,3,,8/25/2017,SEKITAR M O N A S,Want to change the bio but Later if the new president:)) [ L O K A L ] Retweet does not mean agree:)) Anti ☞☭ Anti ☞JIL/SYIAH Anti ☞ CEBONG #2019GantiPresiden,,,View
6/27/2018,@andaraesti,andara,TNI - POLRI Siap Mengamankan Pilkada 2018,1.01198E+18,https://youtu.be/d2kyRkbPp3Q,,,0,0,IFTTT,50,29,0,,11/3/2017,"East Java, Indonesia",the last night,,,View
6/27/2018,@SidakNews,SidakNews.com,"Hasil Perhitungan Sementara Desk Pilkada Taput, Nikson – Sarlandy Unggul Jauh dari Lawannya  lewat @Prioritas.co.id",1.01198E+18,https://prioritas.co.id/2018/06/27/hasil-perhitungan-sementara-desk-pilkada-taput-nikson-sarlandy-unggul-jauh-dari-lawannya/,,,0,0,Twitter Web Client,441,18,1,,6/3/2013,,,http://SidakNews.com,,View
6/27/2018,@justinfogarut,Just Info Garut,Anda Bingung Dengan Hasil Quick Count Pilkada Garut Ini Hasil Real Count KPU Garut -,1.01198E+18,http://www.radiorugeri.com/2018/06/27/anda-bingung-dengan-hasil-quick-count-pilkada-garut-ini-hasil-real-count-kpu-garut/,,,0,0,Twitter for Android,334,235,2,,11/23/2012,HP: 082118008889. PIN D6A0CE5D,Portal Berita Seputar Garut. Facebook JUST INFO GARUT,,,View
6/27/2018,@banpos,BANTENPOS.co,Pilkada Kota Serang Tidak Transparan,1.01198E+18,https://bantenpos.co/2018/06/27/pilkada-kota-serang-tidak-transparan/,https://pbs.twimg.com/media/DgtDsMzVMAAwF08.jpg,,0,0,WordPress.com,1116,585,1,,7/23/2014,,Inspirasi dan Semangat Baru Banten.,http://bantenpos.co,,View
6/27/2018,@CyberGolkar,Beringin Emas,"Tanggapi Hasil Pilkada 2018, AMPG Apresiasi Kinerja Mesin Partai dibawah Airlangga Hartarto",1.01198E+18,https://airlanggahartarto.co/tanggapi-hasil-pilkada-2018-ampg-apresiasi-kinerja-mesin-partai-di-bawah-komando-airlangga-hartarto/,https://pbs.twimg.com/media/DgtDoR5V4AICA8z.jpg,,1,5,Twitter for Android,1273,691,1,,2/28/2013,Nusantara,Praja Muda Beringin,https://airlanggahartarto.co,,View
6/27/2018,@rusdimochamad,Kendi Langgar,"PILKADA SERENTAK 2018 Tak perlu antipati hanya sekedar utk bupati, segera obati sakit hati utk kerukunan yg hakiki Tak perlu babak belur hanya sekedar untuk gubernur, segeralah akur untuk kehidupan yg lebih makmur. Jombang, 27/06/2018",1.01198E+18,,,,0,0,Twitter for iPhone,630,261,0,,4/30/2012,Jombang,"Minumlah setiap 3 tegukan, jangan melampaui batas",,,View
6/27/2018,@Kampungcyber,Kampung Cyber,49 Cabang BNI Syariah Tetap Beroperasi Saat Libur Pilkada 2018,1.01198E+18,https://goo.gl/fb/AdicR2,,,0,0,Google,1220,57,2,,3/7/2013,Jakarta,"Bersama mewujudkan Pemukiman kampung Cyber Mandiri, dengan karya dan teknologi anak bangsa",http://www.facebook.com/kamcy.mandiri,,View
6/27/2018,@rifkiharahap,Rifki Harahap,Pilkada Kota Serang Tidak Transparan,1.01198E+18,https://bantenpos.co/2018/06/27/pilkada-kota-serang-tidak-transparan/,https://pbs.twimg.com/media/DgtDhbhUEAQ1Ra0.jpg,,0,0,WordPress.com,209,668,0,,4/26/2010,,kuli coding di kota yg katanya lebih kejam dr ibu tiri,,,View
6/27/2018,@jawapos,Jawa Pos,"Untuk saat ini pemerintahan Kota Makassar masih akan dipimpin oleh Danny Pomanto. Sebab, mereka masih harus mengakhiri sisa masa jabatan sampai 8 Mei 2019.",1.01198E+18,http://jawapos.com/n/223363,,,2,0,Jawapos.com auto tweet,42112,240,146,✅,3/16/2014,"Gedung Graha Pena Lt.9, Jl. Raya Kebayoran Lama No. 12, Kebayoran Lama, Jakarta Selatan, Indonesia 12210",Official Twitter Account of Jawa Pos | The Biggest Newspaper in Indonesia | Unduh Apps JawaPos disini http://bit.ly/2Km5iSp,https://jawapos.com,,View
6/27/2018,@HartonoWijaOgi,HARTONO WIJA OGI,PILGUB PILKADA PIALA DUNIA NOBAR ......#2018 MENUNGGU HASILNYA...... .......KPU .......RUSSIA @suldgkulle @Daeng_Info @infoMKS_ @SupirPete2,1.01198E+18,,,,1,0,Twitter for Android,167,561,1,,7/15/2017,"Bumi Parahyangan, Jawa Barat","Kesetiakawanan YES, Diskriminasi NO",,,View
6/27/2018,@sannyabraham,sanny,"Pantau Pilkada Serentak 2018, Pejabat Turun ke Daerah, Jokowi Berdiam di Istana Bogor: NASIONAL Surat Suara/ARMIN ABDUL JABBAR/PR WARGA memasukan surat suara seusai melakukan pencoblosan di TPS 02, Jalan Cibadak, Kecamatan Astanaanyar, Kota Bandung,…",1.01198E+18,http://dlvr.it/QYhhf2,https://pbs.twimg.com/media/DgtDb13UcAEgvEu.jpg,,0,0,dlvr.it,212,201,3,,3/26/2014,"Bandung, West Java",Bandung Wisata,http://twiends.com/sannyabraham,,View
6/27/2018,@imansetiadi8,Iman Setiadi Arif,Siapa pemenang pilkada walikota bandung 2018?,1.01198E+18,,,,0,0,Twitter Web Client,252,993,1,,5/25/2009,Bandung,"Clinical psychologist; counselor; lecturer; lover of books, Freud, Heidegger, movies, music, the Beatles, Miles Davis .",http://imansetiadiarif.wordpress.com,,View
6/27/2018,@InfoJatibarang,Lingkar Jatibarang,"Untuk melihat quick count Pilkada Serentak 2018, sila bisa klik link:",1.01198E+18,https://www.viva.co.id/pilkada-2018,,,0,0,Twitter for Android,803,93,12,,3/5/2016,"Jatibarang, Indramayu","Media informasi seputar wilayah di Kecamatan Jatibarang, Kabupaten Indramayu | Kode Pos 45273 | Bukan akun resmi pemerintah | Info: lingkar.jatibarang@gmail.com",,,View
6/27/2018,@komunitas_isnus,Kistara,Hati mulai terusik ketika seorang pengamat politik dari UIN Syarif Hidayatullah menyebutkan Nahdlatul Ulama (NU) pecah di Pilihan Gubernur. Nampaknya dia belum memahami makna NU dan warga NU.,1.01198E+18,http://www.dutaislam.com/2018/06/tidak-benar-nu-pecah-gara-gara-pilkada.html,,,0,0,Facebook,144,63,0,,8/20/2015,,,,,View
6/27/2018,@KrasPolsek,Polsek Kras,TNI POLRI SIAP AMANKAN PILKADA 2018,1.01198E+18,https://youtu.be/qy2vu5w_oLg,pic.twitter.com/6sOP4WsKqV,,0,0,Twitter for Android,54,81,0,,7/20/2017,"Kediri, Jawa Timur",,,,View
6/27/2018,@firdaus_dadan,Dadan Firdaus,Pilkada Kota Serang Tidak Transparan,1.01198E+18,https://bantenpos.co/2018/06/27/pilkada-kota-serang-tidak-transparan/,https://pbs.twimg.com/media/DgtDL4yVAAAscFk.jpg,,0,0,WordPress.com,3154,549,1,,9/1/2013,20D11199,"Jika kita melakukan hal-hal yg memang mampu kita lakukan, kita akan kagum pada diri kita sendiri",,,View
6/27/2018,@wahyonokuP,BAHASA PUTIH,"Selamat buat warga SUMUT58 yg sudah menentukan pilihannya di pilkada 2018, HERAN NGK KAPOK-KAPOK..?? >&gt; 58% persis sama dg pilkada Jakarta..? @PEMPROVSUMUT1",1.01198E+18,,,,2,1,Twitter for Android,3717,1959,5,,1/31/2014,Surabaya indonesia,"Honesty is the best policy, Independen Non Parpol! Membela Bhinneka Tunggal Ika & NKRI dengan Bahasa Putih!",,,View
6/27/2018,@hafiderman,hafiderman,Pilkada Kota Serang Tidak Transparan,1.01198E+18,https://bantenpos.co/2018/06/27/pilkada-kota-serang-tidak-transparan/,https://pbs.twimg.com/media/DgtDG9SVAAATbq4.jpg,,0,0,WordPress.com,186,279,2,,2/27/2010,SERANG,Comme ci comme ca,,,View
6/27/2018,@sulsel_satu,sulselsatu.com,"Astra Motor memberikan apresiasi bagi masyarakat yang memilih di Pilkada Serentak Sulsel hari ini, Rabu (27/6/2018).",1.01198E+18,https://www.sulselsatu.com/2018/06/27/ekonomi/buruan-astra-motor-siapkan-promo-khusus-bagi-pemilih-di-pilkada.html,,,0,0,Twitter Web Client,151,47,0,,9/29/2017,"South Sulawesi, Indonesia",Official Twitter Account of http://sulselsatu.com | Facebook : http://sulselsatu.com | YouTube : sulselsatu | redaksi@sulselsatu[dot]com | (0411) 4674249,https://www.sulselsatu.com/,,View
6/27/2018,@nasdem_jatim,DPW NasDem Jatim,PRESENTASE KEMENANGAN PASLON GUBERNUR USUNGAN PARTAI BERDASARKAN HASIL QUIC COUNT PILKADA SERENTAK PROVINSI 2018 #NasDemPartaiPemenang #NasDemAntiMahar #BersatuBerjuangMenang #Pilkada2018 #QuickCount,1.01198E+18,,https://pbs.twimg.com/media/DgtDGD1UwAArkgc.jpg,,1,1,Twitter for Android,117,1716,1,,9/4/2017,"Kota Surabaya, Jawa Timur",Akun DPW Partai NasDem Jawa Timur,http://www.partainasdemjatim.com,,View
6/27/2018,@polsek_prigen,Polsek Prigen,"Terima Kasih Kepada Seluruh Masyarakat Kab. Pasuruan _ Pilkada Serentak Tahun 2018 di Kab. Pasuruan Berjalan Dengan Aman, Tertib dan Damai #PilkadaDamai",1.01198E+18,https://www.instagram.com/p/Bkh_ZvfnS7I/?utm_source=ig_twitter_share&igshid=1qwnp7pgl66kp,,,0,0,Instagram,91,171,0,,5/15/2017,,Polsek Prigen Polres Pasuruan Jl. Raya Prigen No.88 Kec. Prigen Kab. Pasuruan Tlp : 0343 - 881171,,,View
6/27/2018,@KATADATAcoid,KATADATAcoid,Jumlah Pemilih Tetap di Provinsi Kalimantan Selatan dalam Pilkada Serentak 2018,1.01198E+18,https://databoks.katadata.co.id/datapublish/2018/06/27/jumlah-pemilih-tetap-di-provinsi-kalimantan-selatan-dalam-pilkada-serentak-2018,,,0,0,Hootsuite Inc.,23373,320,127,,4/13/2012,Jakarta,Katadata adalah media online terkemuka di Indonesia dan perusahaan riset yang mengkhususkan diri dalam bisnis dan ekonomi.,http://www.katadata.co.id,,View
6/27/2018,@HumasBdg,Humas Kota Bandung,"Alhamdulillah, Pilkada di Kota Bandung Lancar dan Meriah",1.01198E+18,http://dlvr.it/QYhhGx,https://pbs.twimg.com/media/DgtDA8VVQAM_2kR.jpg,,0,0,dlvr.it,42181,890,67,,10/4/2013,Bandung,Akun Resmi Humas Pemerintah Kota Bandung | Jl. Wastukancana No.2 Bandung | Facebook - Youtube - IG : @HumasBdg 📩 : humas@bandung.go.id,http://humas.bandung.go.id,,View
6/27/2018,@maccasiana,Maccanews,DOAmu Menangi Quick Count di Pilkada Sidrap -,1.01198E+18,https://m.maccanews.com/2018/06/27/doamu-menangi-quick-count-di-pilkada-sidrap/,https://pbs.twimg.com/media/DgtDAvAUcAQ9iks.jpg,,0,0,Maccanews,288,1311,0,,5/12/2016,"Makasar, Indonesia",Maccanews adalah media yang memberikan referensi perubahan,,,View
6/27/2018,@nurhidayatsardi,Nur Hidayat Sardini,"Sejarah Baru! Hasil Quick Count Pilkada Makassar, Calon Tunggal Kalah dari Kotak Kosong  lewat @banjarmasinpost",1.01198E+18,http://banjarmasin.tribunnews.com/2018/06/27/sejarah-baru-hasil-quick-count-pilkada-makassar-calon-tunggal-kalah-dari-kotak-kosong,,,2,0,Twitter for Android,12326,1223,15,,1/19/2011,Indonesia raya,Chairman of the Election Supervisory Board of the R.I. 2008-11| Member of the Honorary Board of the Election Organizer of the R.I. 2012-17|Ketum PC AIPI SMG |,http://www.nurhidayatsardini.com,,View
6/27/2018,@kompascom,Kompas.com,Bima Arya mengucapkan selamat kepada Ridwan Kamil yang unggul sementara dalam Pilkada Jabar berdasarkan hasil quick count.,1.01198E+18,http://dlvr.it/QYhhG6,,,3,21,dlvr.it,7002813,26,0,✅,3/8/2009,Indonesia,Ketika Perbincangan Dimulai | social@kompas.com | Jernih Melihat Dunia,http://www.kompas.com,,View
6/27/2018,@erynvrld,Eryzal novrialdy,"Semakin menarik sih ngelihat pertarungan buat pilpres nanti. Terlebih lagi dengan hasil pilkada serentak ini bs aja ngerubah peta politik, mengingat akan terjadi bargaining politik ulang karna hsil pilkada 2018.",1.01198E+18,,,,0,0,Twitter for iPhone,592,406,0,,4/22/2011,Kuala Tungkal - Padang,Arsenal Till I Die,,,View
6/27/2018,@EBanpos,Enong Banpos,Pilkada Kota Serang Tidak Transparan,1.01198E+18,https://bantenpos.co/2018/06/27/pilkada-kota-serang-tidak-transparan/,https://pbs.twimg.com/media/DgtC5PVUcAAXZqf.jpg,,0,0,WordPress.com,84,114,0,,11/30/2015,"Ciledug, Indonesia","be Strong,,,and keep smile",,,View
6/27/2018,@demokrasidotco,DEMOKRASI,Loh! Quick Count LKPI Pilkada Jabar: Pemenangnya Bukan Kang Emil,1.01198E+18,http://www.nusanews.id/2018/06/loh-quick-count-lkpi-pilkada-jabar.html,,,24,27,Facebook,4262,38,16,,5/8/2015,Indonesia,"Kecepatan, ketepatan pemberitaan, selalu memberitakan kebenaran, terhangat serta dapat dipercaya dan berimbang...",http://www.demokrasi.co,,View
6/27/2018,@suranisetiaw,SuraniSetiawati,"""Ngerespons BAHAGIA hasil quick count pilkada 2018"" Fokus pada hal hal di mana kita bisa all out di dalamnya.. Nuansa lebaran ini menginginkan kita untuk tetap menjadi seseorang yg bertaqwa.. Salah satu ciri...",1.01198E+18,https://www.facebook.com/100001839431920/posts/2107867119284582/,,,0,0,Facebook,1113,625,0,,9/29/2009,"Tangerang, Indonesia","Ibu Rumah Tangga, masih Ngantor dan #BisnisOnline bersama @dBCNetwork - http://bit.ly/1HjdVY6 | PIN:5E38DC62 | WA:083875934271",http://www.facebook.com/suranisetiaw,,View
6/27/2018,@Ann1daa,#TangkapSukmawati,"Seperti Pilgub DKI, Hasil Survei Charta Politika Kembali Meleset Jauh Di Pilkada 2018",1.01198E+18,https://ift.tt/2MrHOMo,,,0,0,IFTTT,317,150,4,,10/24/2010,"DKI Jakarta, Indonesia",#2019GantiPresiden,,,View
6/27/2018,@Tribratanewsjtg,Tribratanews Jateng,"Pantau Pilkada Serentak, Kapolda Jateng dan Pangdam IV/Diponegoro Kunjungi Wilayah Banyumas",1.01198E+18,https://tribratanews.jateng.polri.go.id/2018/06/27/pantau-pilkada-serentak-kapolda-jateng-dan-pangdam-ivdiponegoro-kunjungi-wilayah-banyumas/,https://pbs.twimg.com/media/DgtCtBfUEAAjbKu.jpg,,0,0,WordPress.com,87,26,0,,4/5/2018,,,,,View
6/27/2018,@afred1987,Mas Bey,Piala Dunia menjadi penetralisir pilkada 2018 Korea vs German yang menag Ridwan Kamil #RecehkanPilkada,1.01198E+18,,,,0,0,Twitter for Android,148,1540,2,,7/9/2016,Kab.Sukabumi,Sukabumi Lebih Baik dan Religius,,,View
6/27/2018,@inidaeng,Daeng Djago,Pilkada Kota Serang Tidak Transparan,1.01198E+18,https://bantenpos.co/2018/06/27/pilkada-kota-serang-tidak-transparan/,https://pbs.twimg.com/media/DgtCrKiUEAAVtVr.jpg,,0,0,WordPress.com,434,275,2,,8/11/2009,Serang Banten Indonesia,Serba Guna Kuat dan Tahan Lama...,http://bantenpos.co/,,View
6/27/2018,@myACEH,myACEH,"""Hasil Perhitungan Sementara Pilkada Aceh Selatan, Azwir Ungguli Sama Indra di Kampung Hilir - Serambi Indonesia""",1.01198E+18,https://ift.tt/2tyEF6m,,,0,0,IFTTT,7358,474,18,,2/1/2010,Aceh,Feeder Iklan dan Informasi umum seputar #Aceh #Acheh #Atjeh | Welcome to Aceh!,http://myaceh.com/,,View
6/27/2018,@Jo_My_All,Jo-Mayal,"Sejarah mencatat bahwa pd #PilkadaSerentak2018 di kota Makassar, kotak kosong mengalahkan 8 Partai politik & oligarki politik @Golkar5 @PDI_Perjuangan @Gerindra @DPPNasDem @PKSejahtera #QuickCount  Quick Count Pilkada Makassar, Kotak Kosong Unggul",1.01198E+18,http://regional.kompas.com/read/2018/06/27/16090451/quick-count-pilkada-makassar-kotak-kosong-unggul-atas-calon-tunggal?utm_source=Twitter&utm_medium=Refferal&utm_campaign=PlacementBawahJudul,,,0,0,Twitter for Android,184,1081,4,,7/5/2011,NKRI Tanah Air Tumpah Darahku,"Kebenaran meninggikan derajat bangsa, dosa noda bangsa. --Proverb 14:34",,,View
6/27/2018,@eradotid,Era Indonesia,Hasil hitung cepat sudah banyak dipublikasikan.. Hilal para pemenang pilkada 2018 pun sudah mulai terlihat titik terangnya.. . Bagaimana dengan pasangan kepala daerah pilihan kamu…,1.01198E+18,https://www.instagram.com/p/Bkh_H5oBKcG/?utm_source=ig_twitter_share&igshid=1lobu87ijer7w,,Map,0,0,Instagram,446,127,0,,8/31/2017,Jakarta Capital Region,Cara Beda Nikmati Berita | #KidsEraNow | Instagram: @Eradotid | Facebook: https://www.facebook.com/eradotid/ | Youtube : http://bit.ly/2BS7Hkn,http://www.era.id/,,View
6/27/2018,@mfaridwm,Palontaraq.id,"Quick Qount Pilkada Sulsel Menangkan NA, Netizen Ucapkan Selamat  #pilkadasulsel #quickqount #pilkadaserentak",1.01198E+18,https://palontaraq.id/2018/06/27/quick-qount-pilkada-sulsel-menangkan-na-netizen-ucapkan-selamat/#.WzObF1ISZf8.twitter,,,0,0,Twitter Web Client,190,1394,1,,8/4/2009,Makassar,"Teacher, Writer, Traveler",http://www.palontaraq.id,,View
